step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
409,64,64,-1,-1,-1,-1,-1,28.898304
410,64,4128,-1,-1,-1,-1,-1,312.080383
411,64,64,-1,-1,-1,-1,-1,28.93824
412,64,64,-1,-1,-1,-1,-1,28.420095
413,64,64,-1,-1,-1,-1,-1,28.252159
414,64,2096,-1,-1,-1,-1,-1,184.964096
415,64,64,-1,-1,-1,-1,-1,28.803072
416,64,2096,-1,-1,-1,-1,-1,185.055237
417,64,64,-1,-1,-1,-1,-1,28.729343
418,64,2096,-1,-1,-1,-1,-1,196.962311
419,64,64,-1,-1,-1,-1,-1,39.750656
420,64,64,-1,-1,-1,-1,-1,32.813057
421,64,64,-1,-1,-1,-1,-1,28.198912
422,64,2096,-1,-1,-1,-1,-1,183.676926
423,64,64,-1,-1,-1,-1,-1,28.75392
424,64,64,-1,-1,-1,-1,-1,28.419071
425,64,64,-1,-1,-1,-1,-1,33.353729
426,64,64,-1,-1,-1,-1,-1,28.194817
427,64,64,-1,-1,-1,-1,-1,28.217344
428,64,64,-1,-1,-1,-1,-1,28.168192
429,64,64,-1,-1,-1,-1,-1,28.135424
430,64,2096,-1,-1,-1,-1,-1,184.383484
431,64,64,-1,-1,-1,-1,-1,28.829697
432,64,2096,-1,-1,-1,-1,-1,186.198013
433,64,2096,-1,-1,-1,-1,-1,185.739258
434,64,64,-1,-1,-1,-1,-1,28.795904
435,64,64,-1,-1,-1,-1,-1,28.467199
436,64,64,-1,-1,-1,-1,-1,28.335104
437,64,64,-1,-1,-1,-1,-1,28.207104
438,64,64,-1,-1,-1,-1,-1,28.209152
439,64,64,-1,-1,-1,-1,-1,28.223488
440,64,64,-1,-1,-1,-1,-1,28.168192
441,64,64,-1,-1,-1,-1,-1,28.17536
442,64,64,-1,-1,-1,-1,-1,28.152832
443,64,64,-1,-1,-1,-1,-1,28.17536
444,64,64,-1,-1,-1,-1,-1,28.142591
445,64,64,-1,-1,-1,-1,-1,28.16
446,64,64,-1,-1,-1,-1,-1,28.153856
447,64,64,-1,-1,-1,-1,-1,28.204033
448,64,64,-1,-1,-1,-1,-1,28.207104
449,64,64,-1,-1,-1,-1,-1,28.213247
450,64,64,-1,-1,-1,-1,-1,28.21632
451,64,64,-1,-1,-1,-1,-1,28.20096
452,64,64,-1,-1,-1,-1,-1,28.211201
453,64,64,-1,-1,-1,-1,-1,28.219393
454,64,64,-1,-1,-1,-1,-1,28.230656
455,64,64,-1,-1,-1,-1,-1,28.244991
456,64,64,-1,-1,-1,-1,-1,28.279808
457,64,64,-1,-1,-1,-1,-1,28.239872
458,64,64,-1,-1,-1,-1,-1,28.238848
459,64,64,-1,-1,-1,-1,-1,28.230656
460,64,64,-1,-1,-1,-1,-1,28.276735
461,64,64,-1,-1,-1,-1,-1,28.280832
462,64,64,-1,-1,-1,-1,-1,28.238848
463,64,64,-1,-1,-1,-1,-1,28.292095
464,64,64,-1,-1,-1,-1,-1,28.288
465,64,64,-1,-1,-1,-1,-1,29.034496
466,64,64,-1,-1,-1,-1,-1,28.309504
467,64,64,-1,-1,-1,-1,-1,37.25005
468,64,64,-1,-1,-1,-1,-1,28.304384
469,64,64,-1,-1,-1,-1,-1,28.319744
470,64,64,-1,-1,-1,-1,-1,28.341248
471,64,64,-1,-1,-1,-1,-1,28.327936
472,64,64,-1,-1,-1,-1,-1,28.312576
473,64,64,-1,-1,-1,-1,-1,28.319744
474,64,2096,-1,-1,-1,-1,-1,184.844284
475,64,64,-1,-1,-1,-1,-1,28.92288
476,64,64,-1,-1,-1,-1,-1,28.624895
477,64,64,-1,-1,-1,-1,-1,28.463104
478,64,64,-1,-1,-1,-1,-1,28.440577
479,64,2096,-1,-1,-1,-1,-1,185.32045
480,64,64,-1,-1,-1,-1,-1,28.992512
481,64,64,-1,-1,-1,-1,-1,28.674047
482,64,64,-1,-1,-1,-1,-1,28.47744
483,64,64,-1,-1,-1,-1,-1,28.456961
484,64,64,-1,-1,-1,-1,-1,28.442623
485,64,64,-1,-1,-1,-1,-1,28.388351
486,64,64,-1,-1,-1,-1,-1,28.374016
487,64,64,-1,-1,-1,-1,-1,28.381184
488,64,2096,-1,-1,-1,-1,-1,185.878525
489,64,64,-1,-1,-1,-1,-1,28.992512
490,64,64,-1,-1,-1,-1,-1,28.635136
491,64,64,-1,-1,-1,-1,-1,28.540928
492,64,2096,-1,-1,-1,-1,-1,187.840515
493,64,2096,-1,-1,-1,-1,-1,186.989563
494,64,2095,-1,-1,-1,-1,-1,187.712509
495,64,8192,-1,-1,-1,-1,-1,562.394104
496,64,4128,-1,-1,-1,-1,-1,314.841095
497,64,64,-1,-1,-1,-1,-1,29.115393
498,64,4128,-1,-1,-1,-1,-1,315.326477
499,64,4128,-1,-1,-1,-1,-1,316.429321
500,64,64,-1,-1,-1,-1,-1,29.058048
501,64,4127,-1,-1,-1,-1,-1,314.513397
502,64,64,-1,-1,-1,-1,-1,29.108225
503,64,64,-1,-1,-1,-1,-1,28.761087
504,64,64,-1,-1,-1,-1,-1,28.507135
505,64,2096,-1,-1,-1,-1,-1,185.558014
506,64,4128,-1,-1,-1,-1,-1,313.452545
507,64,6160,-1,-1,-1,-1,-1,448.31131
508,64,6159,-1,-1,-1,-1,-1,446.447601
509,64,4128,-1,-1,-1,-1,-1,315.940857
510,64,4128,-1,-1,-1,-1,-1,315.452423
511,64,64,-1,-1,-1,-1,-1,29.038591
512,64,8192,-1,-1,-1,-1,-1,556.931091
513,64,4127,-1,-1,-1,-1,-1,315.406342
514,64,2096,-1,-1,-1,-1,-1,187.577347
515,64,4128,-1,-1,-1,-1,-1,313.262085
516,64,2095,-1,-1,-1,-1,-1,187.751419
517,64,2096,-1,-1,-1,-1,-1,186.579971
518,64,4128,-1,-1,-1,-1,-1,316.513275
519,64,64,-1,-1,-1,-1,-1,28.863487
