step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
321,32,637,-1,-1,-1,-1,-1,-1,0,50.077698
322,32,128,-1,-1,-1,-1,-1,20.812799,1,20.87936
323,32,637,-1,-1,-1,-1,-1,-1,0,50.030594
324,32,128,-1,-1,-1,-1,-1,20.785152,1,20.852736
325,32,637,-1,-1,-1,-1,-1,-1,0,50.267136
326,32,637,-1,-1,-1,-1,-1,-1,0,51.013634
327,32,128,-1,-1,-1,-1,-1,20.995071,1,21.059584
328,32,637,-1,-1,-1,-1,-1,-1,0,50.190334
329,32,128,-1,-1,-1,-1,-1,21.060608,1,21.126144
330,32,1655,-1,-1,-1,-1,-1,-1,0,105.14637
331,32,1145,-1,-1,-1,-1,-1,-1,0,79.70816
332,32,1145,-1,-1,-1,-1,-1,-1,0,78.164993
333,32,128,-1,-1,-1,-1,-1,21.041151,1,21.101568
334,32,636,-1,-1,-1,-1,-1,-1,0,50.204674
335,32,128,-1,-1,-1,-1,-1,20.955135,1,21.013504
336,32,1655,-1,-1,-1,-1,-1,-1,0,104.605698
337,32,1146,-1,-1,-1,-1,-1,-1,0,78.988289
338,32,128,-1,-1,-1,-1,-1,21.039104,1,21.106688
339,32,128,-1,-1,-1,-1,-1,20.745216,1,20.804607
340,32,637,-1,-1,-1,-1,-1,-1,0,49.914879
341,32,637,-1,-1,-1,-1,-1,-1,0,50.667519
342,32,128,-1,-1,-1,-1,-1,20.8384,1,20.896769
343,32,128,-1,-1,-1,-1,-1,20.612097,1,20.678656
344,32,128,-1,-1,-1,-1,-1,20.448256,1,20.513792
345,32,128,-1,-1,-1,-1,-1,20.492289,1,20.556801
346,32,637,-1,-1,-1,-1,-1,-1,0,49.721344
347,32,128,-1,-1,-1,-1,-1,20.946943,1,21.011456
348,32,637,-1,-1,-1,-1,-1,-1,0,50.18829
349,32,128,-1,-1,-1,-1,-1,20.938751,1,21.005312
350,32,128,-1,-1,-1,-1,-1,20.67968,1,20.747265
351,32,637,-1,-1,-1,-1,-1,-1,0,49.876991
352,32,128,-1,-1,-1,-1,-1,20.862976,1,20.931583
353,32,128,-1,-1,-1,-1,-1,20.625408,1,20.691969
354,32,128,-1,-1,-1,-1,-1,20.532225,1,20.591616
355,32,128,-1,-1,-1,-1,-1,20.455423,1,20.52096
356,32,128,-1,-1,-1,-1,-1,20.455423,1,20.52096
357,32,128,-1,-1,-1,-1,-1,20.415487,1,20.481024
358,32,128,-1,-1,-1,-1,-1,20.351999,1,20.409344
359,32,128,-1,-1,-1,-1,-1,20.344831,1,20.410368
360,32,128,-1,-1,-1,-1,-1,20.383743,1,20.450304
361,32,637,-1,-1,-1,-1,-1,-1,0,49.700863
362,32,128,-1,-1,-1,-1,-1,20.843519,1,20.91008
363,32,637,-1,-1,-1,-1,-1,-1,0,49.926144
364,32,128,-1,-1,-1,-1,-1,20.876287,1,20.9408
365,32,128,-1,-1,-1,-1,-1,20.680704,1,20.740095
366,32,128,-1,-1,-1,-1,-1,20.583424,1,20.647936
367,32,128,-1,-1,-1,-1,-1,20.604927,1,20.662271
368,32,637,-1,-1,-1,-1,-1,-1,0,49.807362
369,32,636,-1,-1,-1,-1,-1,-1,0,50.516991
370,32,637,-1,-1,-1,-1,-1,-1,0,51.22765
371,32,1655,-1,-1,-1,-1,-1,-1,0,105.370621
372,32,637,-1,-1,-1,-1,-1,-1,0,52.040703
373,32,128,-1,-1,-1,-1,-1,20.851711,1,20.919296
374,32,636,-1,-1,-1,-1,-1,-1,0,49.787903
375,32,637,-1,-1,-1,-1,-1,-1,0,50.670593
376,32,128,-1,-1,-1,-1,-1,20.943872,1,21.009409
377,32,637,-1,-1,-1,-1,-1,-1,0,50.338818
378,32,637,-1,-1,-1,-1,-1,-1,0,50.790401
379,32,128,-1,-1,-1,-1,-1,21.011456,1,21.078016
380,32,128,-1,-1,-1,-1,-1,20.784128,1,20.841473
381,32,637,-1,-1,-1,-1,-1,-1,0,49.819649
382,32,637,-1,-1,-1,-1,-1,-1,0,51.220482
383,32,1655,-1,-1,-1,-1,-1,-1,0,104.951805
384,32,1655,-1,-1,-1,-1,-1,-1,0,107.78624
385,32,128,-1,-1,-1,-1,-1,21.431295,1,21.49888
386,32,1145,-1,-1,-1,-1,-1,-1,0,78.010368
387,32,637,-1,-1,-1,-1,-1,-1,0,51.853313
388,32,637,-1,-1,-1,-1,-1,-1,0,51.225601
389,32,128,-1,-1,-1,-1,-1,20.861952,1,20.921345
390,32,128,-1,-1,-1,-1,-1,20.617216,1,20.684799
391,32,637,-1,-1,-1,-1,-1,-1,0,49.69677
392,32,128,-1,-1,-1,-1,-1,20.798464,1,20.856833
393,32,637,-1,-1,-1,-1,-1,-1,0,50.178047
394,32,128,-1,-1,-1,-1,-1,20.836351,1,20.902912
395,32,1146,-1,-1,-1,-1,-1,-1,0,77.371391
396,32,128,-1,-1,-1,-1,-1,20.977665,1,21.03808
397,32,128,-1,-1,-1,-1,-1,20.69504,1,20.763647
398,32,128,-1,-1,-1,-1,-1,20.54656,1,20.606976
399,32,621,-1,-1,-1,-1,-1,-1,0,49.654785
400,32,128,-1,-1,-1,-1,-1,20.824064,1,20.880384
401,32,128,-1,-1,-1,-1,-1,20.576256,1,20.642817
402,32,128,-1,-1,-1,-1,-1,20.493313,1,20.557823
403,32,128,-1,-1,-1,-1,-1,20.511744,1,20.568064
404,32,128,-1,-1,-1,-1,-1,20.493313,1,20.55168
405,32,128,-1,-1,-1,-1,-1,20.417536,1,20.483072
406,32,128,-1,-1,-1,-1,-1,20.431871,1,20.494335
407,32,637,-1,-1,-1,-1,-1,-1,0,49.478657
408,32,128,-1,-1,-1,-1,-1,21.048321,1,21.107712
409,32,637,-1,-1,-1,-1,-1,-1,0,50.486271
410,32,128,-1,-1,-1,-1,-1,20.780031,1,20.844543
411,32,128,-1,-1,-1,-1,-1,20.660225,1,20.726784
