step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
350,16,16,-1,-1,-1,-1,-1,13.896704,1,13.964288
351,16,16,-1,-1,-1,-1,-1,13.878272,1,13.92128
352,16,16,-1,-1,-1,-1,-1,13.923328,1,13.98784
353,16,16,-1,-1,-1,-1,-1,13.92128,1,13.985792
354,16,16,-1,-1,-1,-1,-1,13.914112,1,13.9776
355,16,16,-1,-1,-1,-1,-1,13.914112,1,13.979648
356,16,16,-1,-1,-1,-1,-1,13.919232,1,13.985792
357,16,16,-1,-1,-1,-1,-1,13.907968,1,13.971456
358,16,16,-1,-1,-1,-1,-1,13.929472,1,13.996032
359,16,1023,-1,-1,-1,-1,-1,-1,0,69.363708
360,16,16,-1,-1,-1,-1,-1,14.043136,1,14.099456
361,16,16,-1,-1,-1,-1,-1,14.002176,1,14.046208
362,16,16,-1,-1,-1,-1,-1,14.025728,1,14.06976
363,16,16,-1,-1,-1,-1,-1,13.934592,1,13.99808
364,16,16,-1,-1,-1,-1,-1,13.925376,1,13.968384
365,16,16,-1,-1,-1,-1,-1,13.966336,1,14.031872
366,16,16,-1,-1,-1,-1,-1,13.959168,1,14.02368
367,16,16,-1,-1,-1,-1,-1,13.958144,1,14.002176
368,16,1024,-1,-1,-1,-1,-1,-1,0,69.754883
369,16,16,-1,-1,-1,-1,-1,14.057472,1,14.123008
370,16,16,-1,-1,-1,-1,-1,13.983744,1,14.050304
371,16,16,-1,-1,-1,-1,-1,13.903872,1,13.968384
372,16,1024,-1,-1,-1,-1,-1,-1,0,69.855232
373,16,16,-1,-1,-1,-1,-1,13.993984,1,14.03904
374,16,16,-1,-1,-1,-1,-1,13.942784,1,14.009344
375,16,1024,-1,-1,-1,-1,-1,-1,0,70.310913
376,16,2032,-1,-1,-1,-1,-1,-1,0,129.732605
377,16,16,-1,-1,-1,-1,-1,13.986816,1,14.031872
378,16,16,-1,-1,-1,-1,-1,13.97248,1,14.01856
379,16,16,-1,-1,-1,-1,-1,13.904896,1,13.949952
380,16,1024,-1,-1,-1,-1,-1,-1,0,69.960701
381,16,2032,-1,-1,-1,-1,-1,-1,0,129.670151
382,16,16,-1,-1,-1,-1,-1,13.949952,1,14.017536
383,16,1024,-1,-1,-1,-1,-1,-1,0,114.330627
384,16,16,-1,-1,-1,-1,-1,13.933568,1,19.488768
385,16,1024,-1,-1,-1,-1,-1,-1,0,108.813309
386,16,16,-1,-1,-1,-1,-1,13.893632,1,20.6336
387,16,16,-1,-1,-1,-1,-1,13.8752,1,13.920256
388,16,16,-1,-1,-1,-1,-1,13.817856,1,13.882368
389,16,1024,-1,-1,-1,-1,-1,-1,0,87.738365
390,16,1024,-1,-1,-1,-1,-1,-1,0,73.563133
391,16,16,-1,-1,-1,-1,-1,13.924352,1,13.989888
392,16,16,-1,-1,-1,-1,-1,13.912064,1,13.978624
393,16,16,-1,-1,-1,-1,-1,13.874176,1,13.918208
394,16,16,-1,-1,-1,-1,-1,13.860864,1,13.90592
395,16,16,-1,-1,-1,-1,-1,13.865984,1,13.910016
396,16,16,-1,-1,-1,-1,-1,13.88544,1,13.950976
397,16,16,-1,-1,-1,-1,-1,13.855744,1,13.913088
398,16,16,-1,-1,-1,-1,-1,13.826048,1,13.889536
399,16,16,-1,-1,-1,-1,-1,13.773824,1,13.830144
400,16,16,-1,-1,-1,-1,-1,13.79328,1,13.850624
401,16,16,-1,-1,-1,-1,-1,13.863936,1,13.92128
402,16,2032,-1,-1,-1,-1,-1,-1,0,128.484344
403,16,16,-1,-1,-1,-1,-1,13.976576,1,14.021632
404,16,16,-1,-1,-1,-1,-1,13.896704,1,13.964288
405,16,16,-1,-1,-1,-1,-1,13.88544,1,13.952
406,16,16,-1,-1,-1,-1,-1,13.88032,1,13.94688
407,16,16,-1,-1,-1,-1,-1,13.824,1,13.89056
408,16,16,-1,-1,-1,-1,-1,13.86496,1,13.932544
409,16,1024,-1,-1,-1,-1,-1,-1,0,69.945343
410,16,16,-1,-1,-1,-1,-1,13.950976,1,13.995008
411,16,16,-1,-1,-1,-1,-1,13.912064,1,13.95712
