step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
370,32,1149,-1,-1,-1,-1,-1,-1,0,81.42746
371,32,2170,-1,-1,-1,-1,-1,-1,0,145.358841
372,32,2170,-1,-1,-1,-1,-1,-1,0,144.945145
373,32,2170,-1,-1,-1,-1,-1,-1,0,145.57901
374,32,1148,-1,-1,-1,-1,-1,-1,0,82.784256
375,32,128,-1,-1,-1,-1,-1,24.600576,1,24.664064
376,32,2170,-1,-1,-1,-1,-1,-1,0,144.815109
377,32,2169,-1,-1,-1,-1,-1,-1,0,144.734207
378,32,128,-1,-1,-1,-1,-1,24.397823,1,24.472576
379,32,4211,-1,-1,-1,-1,-1,-1,0,268.536835
380,32,2170,-1,-1,-1,-1,-1,-1,0,145.735687
381,32,3190,-1,-1,-1,-1,-1,-1,0,204.09549
382,32,128,-1,-1,-1,-1,-1,24.54528,1,24.620031
383,32,128,-1,-1,-1,-1,-1,23.981056,1,24.048639
384,32,128,-1,-1,-1,-1,-1,23.766016,1,23.82848
385,32,128,-1,-1,-1,-1,-1,23.724031,1,23.794687
386,32,2170,-1,-1,-1,-1,-1,-1,0,143.568893
387,32,1148,-1,-1,-1,-1,-1,-1,0,82.607101
388,32,128,-1,-1,-1,-1,-1,24.365055,1,24.437759
389,32,128,-1,-1,-1,-1,-1,24.027136,1,24.097792
390,32,1149,-1,-1,-1,-1,-1,-1,0,81.353729
391,32,1149,-1,-1,-1,-1,-1,-1,0,82.216957
392,32,1149,-1,-1,-1,-1,-1,-1,0,82.690048
393,32,128,-1,-1,-1,-1,-1,24.367104,1,24.437759
394,32,1133,-1,-1,-1,-1,-1,-1,0,81.618942
395,32,128,-1,-1,-1,-1,-1,24.33024,1,24.406015
396,32,128,-1,-1,-1,-1,-1,23.901184,1,23.969791
397,32,128,-1,-1,-1,-1,-1,23.707647,1,23.770111
398,32,128,-1,-1,-1,-1,-1,23.709696,1,23.778303
399,32,1149,-1,-1,-1,-1,-1,-1,0,81.544189
400,32,128,-1,-1,-1,-1,-1,24.323072,1,24.392704
401,32,128,-1,-1,-1,-1,-1,23.903233,1,23.970816
402,32,1149,-1,-1,-1,-1,-1,-1,0,80.920578
403,32,128,-1,-1,-1,-1,-1,24.249344,1,24.317951
404,32,128,-1,-1,-1,-1,-1,23.899136,1,23.945215
405,32,128,-1,-1,-1,-1,-1,23.709696,1,23.779327
406,32,128,-1,-1,-1,-1,-1,23.697409,1,23.758848
407,32,1149,-1,-1,-1,-1,-1,-1,0,81.357826
408,32,128,-1,-1,-1,-1,-1,24.275969,1,24.344576
409,32,128,-1,-1,-1,-1,-1,23.883776,1,23.955456
410,32,128,-1,-1,-1,-1,-1,23.721985,1,23.789568
411,32,128,-1,-1,-1,-1,-1,23.687168,1,23.757824
412,32,128,-1,-1,-1,-1,-1,23.684095,1,23.743488
413,32,1149,-1,-1,-1,-1,-1,-1,0,81.384445
414,32,128,-1,-1,-1,-1,-1,24.438784,1,24.512512
